0,1,2,3,4,5
ALABAMA,AL,BACHELOR'S,TAIWAN,MALE,2
ALABAMA,AL,BACHELOR'S,THAILAND,MALE,1
ALABAMA,AL,BACHELOR'S,TRINIDAD AND TOBAGO,MALE,3
ALABAMA,AL,BACHELOR'S,TUNISIA,MALE,2
ALABAMA,AL,BACHELOR'S,TURKEY,MALE,8
ALABAMA,AL,BACHELOR'S,TURKMENISTAN,MALE,3
ALABAMA,AL,BACHELOR'S,UGANDA,MALE,3
ALABAMA,AL,BACHELOR'S,UKRAINE,MALE,1
ALABAMA,AL,BACHELOR'S,UNITED KINGDOM,MALE,15
ALABAMA,AL,BACHELOR'S,URUGUAY,MALE,1
ALABAMA,AL,BACHELOR'S,UZBEKISTAN,MALE,1
ALABAMA,AL,BACHELOR'S,VENEZUELA,MALE,1
ALABAMA,AL,BACHELOR'S,VIETNAM,MALE,46
ALABAMA,AL,BACHELOR'S,ZAMBIA,MALE,7
ALABAMA,AL,BACHELOR'S,ZIMBABWE,MALE,10
ALABAMA,AL,DOCTORATE,AFGHANISTAN,MALE,1
ALABAMA,AL,DOCTORATE,ALBANIA,MALE,1
ALABAMA,AL,DOCTORATE,ARGENTINA,MALE,2
ALABAMA,AL,DOCTORATE,AZERBAIJAN,MALE,3
ALABAMA,AL,DOCTORATE,"BAHAMAS, THE",MALE,1
ALABAMA,AL,DOCTORATE,BANGLADESH,MALE,238
ALABAMA,AL,DOCTORATE,BELIZE,MALE,1
ALABAMA,AL,DOCTORATE,BENIN,MALE,1
ALABAMA,AL,DOCTORATE,BOLIVIA,MALE,1
ALABAMA,AL,DOCTORATE,BRAZIL,MALE,21
ALABAMA,AL,DOCTORATE,BULGARIA,MALE,1
ALABAMA,AL,DOCTORATE,CAMEROON,MALE,1
ALABAMA,AL,DOCTORATE,CANADA,MALE,4
ALABAMA,AL,DOCTORATE,CHILE,MALE,3
ALABAMA,AL,DOCTORATE,CHINA,MALE,175
ALABAMA,AL,DOCTORATE,COLOMBIA,MALE,10
ALABAMA,AL,DOCTORATE,CONGO (KINSHASA),MALE,2
ALABAMA,AL,DOCTORATE,COSTA RICA,MALE,5
ALABAMA,AL,DOCTORATE,COTE D'IVOIRE,MALE,1
ALABAMA,AL,DOCTORATE,CROATIA,MALE,1
ALABAMA,AL,DOCTORATE,CURACAO,MALE,1
ALABAMA,AL,DOCTORATE,CZECH REPUBLIC,MALE,1
ALABAMA,AL,DOCTORATE,DOMINICAN REPUBLIC,MALE,1
ALABAMA,AL,DOCTORATE,ECUADOR,MALE,2
ALABAMA,AL,DOCTORATE,EGYPT,MALE,24
ALABAMA,AL,DOCTORATE,EL SALVADOR,MALE,1
ALABAMA,AL,DOCTORATE,ETHIOPIA,MALE,4
ALABAMA,AL,DOCTORATE,GERMANY,MALE,5
ALABAMA,AL,DOCTORATE,GHANA,MALE,67
ALABAMA,AL,DOCTORATE,GREECE,MALE,5
ALABAMA,AL,DOCTORATE,GUATEMALA,MALE,2
ALABAMA,AL,DOCTORATE,HAITI,MALE,2
ALABAMA,AL,DOCTORATE,HONDURAS,MALE,2
ALABAMA,AL,DOCTORATE,INDIA,MALE,203
ALABAMA,AL,DOCTORATE,INDONESIA,MALE,1
ALABAMA,AL,DOCTORATE,IRAN,MALE,68
ALABAMA,AL,DOCTORATE,IRAQ,MALE,1
ALABAMA,AL,DOCTORATE,ITALY,MALE,3
ALABAMA,AL,DOCTORATE,JAMAICA,MALE,2
ALABAMA,AL,DOCTORATE,JAPAN,MALE,2
ALABAMA,AL,DOCTORATE,JORDAN,MALE,18
ALABAMA,AL,DOCTORATE,KAZAKHSTAN,MALE,2
ALABAMA,AL,DOCTORATE,KENYA,MALE,10
ALABAMA,AL,DOCTORATE,LATVIA,MALE,1
ALABAMA,AL,DOCTORATE,LEBANON,MALE,1
ALABAMA,AL,DOCTORATE,MADAGASCAR,MALE,1
ALABAMA,AL,DOCTORATE,MALAWI,MALE,1
ALABAMA,AL,DOCTORATE,MEXICO,MALE,3
ALABAMA,AL,DOCTORATE,MOROCCO,MALE,1
ALABAMA,AL,DOCTORATE,NEPAL,MALE,95
ALABAMA,AL,DOCTORATE,NIGERIA,MALE,134
ALABAMA,AL,DOCTORATE,PAKISTAN,MALE,37
ALABAMA,AL,DOCTORATE,PANAMA,MALE,1
ALABAMA,AL,DOCTORATE,PERU,MALE,2
ALABAMA,AL,DOCTORATE,PHILIPPINES,MALE,4
ALABAMA,AL,DOCTORATE,POLAND,MALE,2
ALABAMA,AL,DOCTORATE,RUSSIA,MALE,5
ALABAMA,AL,DOCTORATE,RWANDA,MALE,4
ALABAMA,AL,DOCTORATE,SAUDI ARABIA,MALE,8
ALABAMA,AL,DOCTORATE,SERBIA,MALE,1
ALABAMA,AL,DOCTORATE,SOUTH AFRICA,MALE,3
ALABAMA,AL,DOCTORATE,SOUTH KOREA,MALE,10
ALABAMA,AL,DOCTORATE,SPAIN,MALE,2
ALABAMA,AL,DOCTORATE,SRI LANKA,MALE,22
ALABAMA,AL,DOCTORATE,SUDAN,MALE,1
ALABAMA,AL,DOCTORATE,TAIWAN,MALE,9
ALABAMA,AL,DOCTORATE,TANZANIA,MALE,1
ALABAMA,AL,DOCTORATE,THAILAND,MALE,1
ALABAMA,AL,DOCTORATE,TUNISIA,MALE,1
ALABAMA,AL,DOCTORATE,TURKEY,MALE,4
ALABAMA,AL,DOCTORATE,UGANDA,MALE,4
ALABAMA,AL,DOCTORATE,UKRAINE,MALE,1
ALABAMA,AL,DOCTORATE,UNITED KINGDOM,MALE,1
ALABAMA,AL,DOCTORATE,URUGUAY,MALE,2
ALABAMA,AL,DOCTORATE,VENEZUELA,MALE,2
ALABAMA,AL,DOCTORATE,VIETNAM,MALE,30
ALABAMA,AL,DOCTORATE,ZAMBIA,MALE,2
ALABAMA,AL,DOCTORATE,ZIMBABWE,MALE,1
ALABAMA,AL,MASTER'S,ALBANIA,MALE,1
ALABAMA,AL,MASTER'S,AUSTRALIA,MALE,1
ALABAMA,AL,MASTER'S,"BAHAMAS, THE",MALE,2
ALABAMA,AL,MASTER'S,BANGLADESH,MALE,72
ALABAMA,AL,MASTER'S,BOLIVIA,MALE,2
ALABAMA,AL,MASTER'S,BRAZIL,MALE,16
ALABAMA,AL,MASTER'S,BURMA,MALE,2
ALABAMA,AL,MASTER'S,CANADA,MALE,3
ALABAMA,AL,MASTER'S,CHILE,MALE,2
ALABAMA,AL,MASTER'S,CHINA,MALE,46
ALABAMA,AL,MASTER'S,COLOMBIA,MALE,9
ALABAMA,AL,MASTER'S,CONGO (KINSHASA),MALE,1
ALABAMA,AL,MASTER'S,COSTA RICA,MALE,4
ALABAMA,AL,MASTER'S,DOMINICAN REPUBLIC,MALE,1
ALABAMA,AL,MASTER'S,ECUADOR,MALE,3
ALABAMA,AL,MASTER'S,EGYPT,MALE,4
ALABAMA,AL,MASTER'S,EL SALVADOR,MALE,2
ALABAMA,AL,MASTER'S,ETHIOPIA,MALE,1
ALABAMA,AL,MASTER'S,FINLAND,MALE,1
ALABAMA,AL,MASTER'S,FRANCE,MALE,7
ALABAMA,AL,MASTER'S,"GAMBIA, THE",MALE,1
ALABAMA,AL,MASTER'S,GEORGIA,MALE,1
ALABAMA,AL,MASTER'S,GERMANY,MALE,7
ALABAMA,AL,MASTER'S,GHANA,MALE,18
ALABAMA,AL,MASTER'S,GREECE,MALE,2
ALABAMA,AL,MASTER'S,GUATEMALA,MALE,3
ALABAMA,AL,MASTER'S,GUYANA,MALE,1
ALABAMA,AL,MASTER'S,HAITI,MALE,1
ALABAMA,AL,MASTER'S,HONDURAS,MALE,4
ALABAMA,AL,MASTER'S,HONG KONG,MALE,2
ALABAMA,AL,MASTER'S,INDIA,MALE,2018
ALABAMA,AL,MASTER'S,INDONESIA,MALE,2
ALABAMA,AL,MASTER'S,IRAN,MALE,5
ALABAMA,AL,MASTER'S,ITALY,MALE,3
ALABAMA,AL,MASTER'S,JAMAICA,MALE,2
ALABAMA,AL,MASTER'S,JAPAN,MALE,3
ALABAMA,AL,MASTER'S,JORDAN,MALE,3
ALABAMA,AL,MASTER'S,KENYA,MALE,10
ALABAMA,AL,MASTER'S,KUWAIT,MALE,1
ALABAMA,AL,MASTER'S,LEBANON,MALE,3
ALABAMA,AL,MASTER'S,MALAYSIA,MALE,2
ALABAMA,AL,MASTER'S,MEXICO,MALE,5
ALABAMA,AL,MASTER'S,MOROCCO,MALE,1
ALABAMA,AL,MASTER'S,NEPAL,MALE,87
ALABAMA,AL,MASTER'S,NICARAGUA,MALE,3
ALABAMA,AL,MASTER'S,NIGERIA,MALE,47
ALABAMA,AL,MASTER'S,PAKISTAN,MALE,42
ALABAMA,AL,MASTER'S,PANAMA,MALE,1
ALABAMA,AL,MASTER'S,PERU,MALE,1
ALABAMA,AL,MASTER'S,RUSSIA,MALE,1
ALABAMA,AL,MASTER'S,RWANDA,MALE,2
ALABAMA,AL,MASTER'S,SENEGAL,MALE,1
ALABAMA,AL,MASTER'S,SOUTH AFRICA,MALE,1
ALABAMA,AL,MASTER'S,SOUTH KOREA,MALE,26
ALABAMA,AL,MASTER'S,SPAIN,MALE,2
ALABAMA,AL,MASTER'S,SRI LANKA,MALE,2
ALABAMA,AL,MASTER'S,SYRIA,MALE,1
ALABAMA,AL,MASTER'S,TAIWAN,MALE,15
ALABAMA,AL,MASTER'S,TANZANIA,MALE,3
ALABAMA,AL,MASTER'S,THAILAND,MALE,3
ALABAMA,AL,MASTER'S,TRINIDAD AND TOBAGO,MALE,1
ALABAMA,AL,MASTER'S,TUNISIA,MALE,1
ALABAMA,AL,MASTER'S,TURKEY,MALE,2
ALABAMA,AL,MASTER'S,UGANDA,MALE,2
ALABAMA,AL,MASTER'S,UNITED KINGDOM,MALE,4
ALABAMA,AL,MASTER'S,VENEZUELA,MALE,1
ALABAMA,AL,MASTER'S,VIETNAM,MALE,17
ALABAMA,AL,MASTER'S,ZAMBIA,MALE,1
ALABAMA,AL,MASTER'S,ZIMBABWE,MALE,2
ALABAMA,AL,OTHER,BRAZIL,MALE,1
ALABAMA,AL,OTHER,CHINA,MALE,5
ALABAMA,AL,OTHER,INDIA,MALE,2
ALABAMA,AL,OTHER,SOUTH KOREA,MALE,1
ALABAMA,AL,OTHER,VIETNAM,MALE,3
ARKANSAS,AR,ASSOCIATE,COLOMBIA,FEMALE,1
ARKANSAS,AR,ASSOCIATE,LIBYA,FEMALE,1
ARKANSAS,AR,ASSOCIATE,MOROCCO,FEMALE,1
ARKANSAS,AR,ASSOCIATE,NEPAL,FEMALE,2
ARKANSAS,AR,ASSOCIATE,VIETNAM,FEMALE,2
ARKANSAS,AR,BACHELOR'S,"BAHAMAS, THE",FEMALE,44
ARKANSAS,AR,BACHELOR'S,BANGLADESH,FEMALE,3
ARKANSAS,AR,BACHELOR'S,BARBADOS,FEMALE,1
ARKANSAS,AR,BACHELOR'S,BELIZE,FEMALE,4
ARKANSAS,AR,BACHELOR'S,BENIN,FEMALE,1
ARKANSAS,AR,BACHELOR'S,BOLIVIA,FEMALE,15
ARKANSAS,AR,BACHELOR'S,CAMEROON,FEMALE,2
ARKANSAS,AR,BACHELOR'S,CANADA,FEMALE,4
ARKANSAS,AR,BACHELOR'S,CHINA,FEMALE,8
ARKANSAS,AR,BACHELOR'S,COLOMBIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,CONGO (KINSHASA),FEMALE,1
ARKANSAS,AR,BACHELOR'S,COSTA RICA,FEMALE,2
ARKANSAS,AR,BACHELOR'S,COTE D'IVOIRE,FEMALE,5
ARKANSAS,AR,BACHELOR'S,DOMINICAN REPUBLIC,FEMALE,1
ARKANSAS,AR,BACHELOR'S,ECUADOR,FEMALE,1
ARKANSAS,AR,BACHELOR'S,EGYPT,FEMALE,1
ARKANSAS,AR,BACHELOR'S,EL SALVADOR,FEMALE,4
ARKANSAS,AR,BACHELOR'S,ETHIOPIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,FRANCE,FEMALE,1
ARKANSAS,AR,BACHELOR'S,GABON,FEMALE,1
ARKANSAS,AR,BACHELOR'S,GERMANY,FEMALE,3
ARKANSAS,AR,BACHELOR'S,GHANA,FEMALE,3
ARKANSAS,AR,BACHELOR'S,GREECE,FEMALE,1
ARKANSAS,AR,BACHELOR'S,GUATEMALA,FEMALE,2
ARKANSAS,AR,BACHELOR'S,HAITI,FEMALE,4
ARKANSAS,AR,BACHELOR'S,HONDURAS,FEMALE,9
ARKANSAS,AR,BACHELOR'S,INDIA,FEMALE,16
ARKANSAS,AR,BACHELOR'S,INDONESIA,FEMALE,2
ARKANSAS,AR,BACHELOR'S,IRAN,FEMALE,1
ARKANSAS,AR,BACHELOR'S,ISRAEL,FEMALE,1
ARKANSAS,AR,BACHELOR'S,ITALY,FEMALE,4
ARKANSAS,AR,BACHELOR'S,JAMAICA,FEMALE,4
ARKANSAS,AR,BACHELOR'S,JAPAN,FEMALE,10
ARKANSAS,AR,BACHELOR'S,JORDAN,FEMALE,1
ARKANSAS,AR,BACHELOR'S,KAZAKHSTAN,FEMALE,1
ARKANSAS,AR,BACHELOR'S,KENYA,FEMALE,3
ARKANSAS,AR,BACHELOR'S,MALAWI,FEMALE,1
ARKANSAS,AR,BACHELOR'S,MALAYSIA,FEMALE,3
ARKANSAS,AR,BACHELOR'S,MEXICO,FEMALE,10
ARKANSAS,AR,BACHELOR'S,MONGOLIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,MOROCCO,FEMALE,1
ARKANSAS,AR,BACHELOR'S,NEPAL,FEMALE,96
ARKANSAS,AR,BACHELOR'S,NEW ZEALAND,FEMALE,1
ARKANSAS,AR,BACHELOR'S,NICARAGUA,FEMALE,6
ARKANSAS,AR,BACHELOR'S,NIGER,FEMALE,1
ARKANSAS,AR,BACHELOR'S,NIGERIA,FEMALE,26
ARKANSAS,AR,BACHELOR'S,PAKISTAN,FEMALE,2
ARKANSAS,AR,BACHELOR'S,PANAMA,FEMALE,21
ARKANSAS,AR,BACHELOR'S,PERU,FEMALE,1
ARKANSAS,AR,BACHELOR'S,POLAND,FEMALE,2
ARKANSAS,AR,BACHELOR'S,RUSSIA,FEMALE,3
ARKANSAS,AR,BACHELOR'S,RWANDA,FEMALE,7
ARKANSAS,AR,BACHELOR'S,SAUDI ARABIA,FEMALE,4
ARKANSAS,AR,BACHELOR'S,SERBIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,SOUTH AFRICA,FEMALE,4
ARKANSAS,AR,BACHELOR'S,SOUTH KOREA,FEMALE,2
ARKANSAS,AR,BACHELOR'S,SPAIN,FEMALE,8
ARKANSAS,AR,BACHELOR'S,TANZANIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,THAILAND,FEMALE,2
ARKANSAS,AR,BACHELOR'S,TRINIDAD AND TOBAGO,FEMALE,1
ARKANSAS,AR,BACHELOR'S,TUNISIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,TURKEY,FEMALE,3
ARKANSAS,AR,BACHELOR'S,UGANDA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,UNITED KINGDOM,FEMALE,6
ARKANSAS,AR,BACHELOR'S,URUGUAY,FEMALE,1
ARKANSAS,AR,BACHELOR'S,VIETNAM,FEMALE,20
ARKANSAS,AR,BACHELOR'S,ZAMBIA,FEMALE,1
ARKANSAS,AR,BACHELOR'S,ZIMBABWE,FEMALE,5
ARKANSAS,AR,DOCTORATE,ALGERIA,FEMALE,1
ARKANSAS,AR,DOCTORATE,AZERBAIJAN,FEMALE,2
ARKANSAS,AR,DOCTORATE,"BAHAMAS, THE",FEMALE,1
ARKANSAS,AR,DOCTORATE,BANGLADESH,FEMALE,45
ARKANSAS,AR,DOCTORATE,BENIN,FEMALE,1
ARKANSAS,AR,DOCTORATE,BOLIVIA,FEMALE,1
ARKANSAS,AR,DOCTORATE,BRAZIL,FEMALE,4
ARKANSAS,AR,DOCTORATE,CANADA,FEMALE,2
ARKANSAS,AR,DOCTORATE,CHINA,FEMALE,24
ARKANSAS,AR,DOCTORATE,COLOMBIA,FEMALE,7
ARKANSAS,AR,DOCTORATE,COTE D'IVOIRE,FEMALE,1
ARKANSAS,AR,DOCTORATE,DOMINICA,FEMALE,1
ARKANSAS,AR,DOCTORATE,ECUADOR,FEMALE,2
ARKANSAS,AR,DOCTORATE,EGYPT,FEMALE,1
ARKANSAS,AR,DOCTORATE,EL SALVADOR,FEMALE,1
ARKANSAS,AR,DOCTORATE,ERITREA,FEMALE,1
ARKANSAS,AR,DOCTORATE,GERMANY,FEMALE,1
ARKANSAS,AR,DOCTORATE,GHANA,FEMALE,10
ARKANSAS,AR,DOCTORATE,GUATEMALA,FEMALE,1
ARKANSAS,AR,DOCTORATE,GUYANA,FEMALE,1
ARKANSAS,AR,DOCTORATE,HONG KONG,FEMALE,1
ARKANSAS,AR,DOCTORATE,INDIA,FEMALE,59
ARKANSAS,AR,DOCTORATE,INDONESIA,FEMALE,4
ARKANSAS,AR,DOCTORATE,IRAN,FEMALE,27
ARKANSAS,AR,DOCTORATE,IRAQ,FEMALE,2
ARKANSAS,AR,DOCTORATE,JAMAICA,FEMALE,1
ARKANSAS,AR,DOCTORATE,JAPAN,FEMALE,1
ARKANSAS,AR,DOCTORATE,KENYA,FEMALE,1
ARKANSAS,AR,DOCTORATE,LIBYA,FEMALE,1
ARKANSAS,AR,DOCTORATE,MEXICO,FEMALE,2
ARKANSAS,AR,DOCTORATE,NEPAL,FEMALE,13
ARKANSAS,AR,DOCTORATE,NIGERIA,FEMALE,25
ARKANSAS,AR,DOCTORATE,PAKISTAN,FEMALE,5
ARKANSAS,AR,DOCTORATE,PANAMA,FEMALE,3
ARKANSAS,AR,DOCTORATE,PERU,FEMALE,2
ARKANSAS,AR,DOCTORATE,PHILIPPINES,FEMALE,2
ARKANSAS,AR,DOCTORATE,PORTUGAL,FEMALE,1
ARKANSAS,AR,DOCTORATE,RUSSIA,FEMALE,1
ARKANSAS,AR,DOCTORATE,RWANDA,FEMALE,2
ARKANSAS,AR,DOCTORATE,SAUDI ARABIA,FEMALE,4
ARKANSAS,AR,DOCTORATE,SOUTH AFRICA,FEMALE,2
ARKANSAS,AR,DOCTORATE,SOUTH KOREA,FEMALE,2
ARKANSAS,AR,DOCTORATE,SRI LANKA,FEMALE,14
ARKANSAS,AR,DOCTORATE,TUNISIA,FEMALE,2
ARKANSAS,AR,DOCTORATE,TURKEY,FEMALE,5
ARKANSAS,AR,DOCTORATE,VENEZUELA,FEMALE,1
ARKANSAS,AR,DOCTORATE,VIETNAM,FEMALE,2
ARKANSAS,AR,DOCTORATE,ZAMBIA,FEMALE,1
ARKANSAS,AR,MASTER'S,"BAHAMAS, THE",FEMALE,3
ARKANSAS,AR,MASTER'S,BANGLADESH,FEMALE,36
ARKANSAS,AR,MASTER'S,BOLIVIA,FEMALE,11
ARKANSAS,AR,MASTER'S,BRAZIL,FEMALE,6
ARKANSAS,AR,MASTER'S,CAMEROON,FEMALE,1
ARKANSAS,AR,MASTER'S,CANADA,FEMALE,2
ARKANSAS,AR,MASTER'S,CHINA,FEMALE,30
ARKANSAS,AR,MASTER'S,COLOMBIA,FEMALE,2
ARKANSAS,AR,MASTER'S,COTE D'IVOIRE,FEMALE,5
ARKANSAS,AR,MASTER'S,EL SALVADOR,FEMALE,2
ARKANSAS,AR,MASTER'S,FRANCE,FEMALE,1
ARKANSAS,AR,MASTER'S,GEORGIA,FEMALE,1
ARKANSAS,AR,MASTER'S,GERMANY,FEMALE,1
ARKANSAS,AR,MASTER'S,GHANA,FEMALE,8
ARKANSAS,AR,MASTER'S,GUATEMALA,FEMALE,2
ARKANSAS,AR,MASTER'S,HAITI,FEMALE,1
ARKANSAS,AR,MASTER'S,INDIA,FEMALE,655
ARKANSAS,AR,MASTER'S,IRAN,FEMALE,2
ARKANSAS,AR,MASTER'S,JAMAICA,FEMALE,2
ARKANSAS,AR,MASTER'S,JAPAN,FEMALE,1
ARKANSAS,AR,MASTER'S,KAZAKHSTAN,FEMALE,1
ARKANSAS,AR,MASTER'S,KENYA,FEMALE,1
ARKANSAS,AR,MASTER'S,KYRGYZSTAN,FEMALE,1
ARKANSAS,AR,MASTER'S,MALAWI,FEMALE,1
ARKANSAS,AR,MASTER'S,MALAYSIA,FEMALE,1
ARKANSAS,AR,MASTER'S,MEXICO,FEMALE,3
ARKANSAS,AR,MASTER'S,MONGOLIA,FEMALE,1
ARKANSAS,AR,MASTER'S,MOROCCO,FEMALE,1
ARKANSAS,AR,MASTER'S,NEPAL,FEMALE,33
ARKANSAS,AR,MASTER'S,NICARAGUA,FEMALE,1
ARKANSAS,AR,MASTER'S,NIGERIA,FEMALE,38
ARKANSAS,AR,MASTER'S,PAKISTAN,FEMALE,5
ARKANSAS,AR,MASTER'S,PANAMA,FEMALE,2
ARKANSAS,AR,MASTER'S,PERU,FEMALE,1
ARKANSAS,AR,MASTER'S,PHILIPPINES,FEMALE,2
ARKANSAS,AR,MASTER'S,POLAND,FEMALE,1
ARKANSAS,AR,MASTER'S,RUSSIA,FEMALE,1
ARKANSAS,AR,MASTER'S,RWANDA,FEMALE,1
ARKANSAS,AR,MASTER'S,SAINT KITTS AND NEVIS,FEMALE,1
ARKANSAS,AR,MASTER'S,SAUDI ARABIA,FEMALE,1
ARKANSAS,AR,MASTER'S,SOUTH AFRICA,FEMALE,1
ARKANSAS,AR,MASTER'S,SOUTH KOREA,FEMALE,2
ARKANSAS,AR,MASTER'S,SPAIN,FEMALE,4
ARKANSAS,AR,MASTER'S,SRI LANKA,FEMALE,2
ARKANSAS,AR,MASTER'S,TAIWAN,FEMALE,2
ARKANSAS,AR,MASTER'S,TAJIKISTAN,FEMALE,1
ARKANSAS,AR,MASTER'S,UGANDA,FEMALE,2
ARKANSAS,AR,MASTER'S,VIETNAM,FEMALE,14
ARKANSAS,AR,MASTER'S,ZIMBABWE,FEMALE,4
ARKANSAS,AR,OTHER,COSTA RICA,FEMALE,1
ARKANSAS,AR,OTHER,COTE D'IVOIRE,FEMALE,1
ARKANSAS,AR,OTHER,GHANA,FEMALE,1
ARKANSAS,AR,OTHER,GUATEMALA,FEMALE,1
ARKANSAS,AR,OTHER,HONDURAS,FEMALE,3
ARKANSAS,AR,OTHER,KENYA,FEMALE,1
ARKANSAS,AR,OTHER,MEXICO,FEMALE,3
ARKANSAS,AR,OTHER,NICARAGUA,FEMALE,3
ARKANSAS,AR,OTHER,PANAMA,FEMALE,2
ARKANSAS,AR,OTHER,UGANDA,FEMALE,1
ARKANSAS,AR,ASSOCIATE,"BAHAMAS, THE",MALE,2
ARKANSAS,AR,ASSOCIATE,BANGLADESH,MALE,1
ARKANSAS,AR,ASSOCIATE,CAMBODIA,MALE,1
ARKANSAS,AR,ASSOCIATE,CAMEROON,MALE,1
ARKANSAS,AR,ASSOCIATE,CANADA,MALE,1
ARKANSAS,AR,ASSOCIATE,CHINA,MALE,1
ARKANSAS,AR,ASSOCIATE,COLOMBIA,MALE,1
ARKANSAS,AR,ASSOCIATE,GHANA,MALE,1
ARKANSAS,AR,ASSOCIATE,INDONESIA,MALE,1
ARKANSAS,AR,ASSOCIATE,MOROCCO,MALE,1
ARKANSAS,AR,ASSOCIATE,NEPAL,MALE,7
ARKANSAS,AR,ASSOCIATE,PAKISTAN,MALE,2
ARKANSAS,AR,ASSOCIATE,TOGO,MALE,1
ARKANSAS,AR,ASSOCIATE,VIETNAM,MALE,4
ARKANSAS,AR,BACHELOR'S,ALBANIA,MALE,1
ARKANSAS,AR,BACHELOR'S,ARGENTINA,MALE,3
ARKANSAS,AR,BACHELOR'S,AUSTRALIA,MALE,3
ARKANSAS,AR,BACHELOR'S,AZERBAIJAN,MALE,1
ARKANSAS,AR,BACHELOR'S,"BAHAMAS, THE",MALE,30
ARKANSAS,AR,BACHELOR'S,BANGLADESH,MALE,7
ARKANSAS,AR,BACHELOR'S,BARBADOS,MALE,1
ARKANSAS,AR,BACHELOR'S,BELGIUM,MALE,1
ARKANSAS,AR,BACHELOR'S,BELIZE,MALE,6
ARKANSAS,AR,BACHELOR'S,BOLIVIA,MALE,22
ARKANSAS,AR,BACHELOR'S,BRAZIL,MALE,15
ARKANSAS,AR,BACHELOR'S,BRITISH VIRGIN ISLANDS,MALE,1
ARKANSAS,AR,BACHELOR'S,BURKINA FASO,MALE,1
ARKANSAS,AR,BACHELOR'S,CAMBODIA,MALE,1
ARKANSAS,AR,BACHELOR'S,CAMEROON,MALE,1
ARKANSAS,AR,BACHELOR'S,CANADA,MALE,7
ARKANSAS,AR,BACHELOR'S,CHILE,MALE,1
ARKANSAS,AR,BACHELOR'S,CHINA,MALE,14
ARKANSAS,AR,BACHELOR'S,CONGO (KINSHASA),MALE,4
ARKANSAS,AR,BACHELOR'S,COSTA RICA,MALE,10
ARKANSAS,AR,BACHELOR'S,COTE D'IVOIRE,MALE,15
ARKANSAS,AR,BACHELOR'S,CZECH REPUBLIC,MALE,1
ARKANSAS,AR,BACHELOR'S,DOMINICA,MALE,3
ARKANSAS,AR,BACHELOR'S,DOMINICAN REPUBLIC,MALE,2
ARKANSAS,AR,BACHELOR'S,ECUADOR,MALE,1
ARKANSAS,AR,BACHELOR'S,EGYPT,MALE,4
ARKANSAS,AR,BACHELOR'S,EL SALVADOR,MALE,5
ARKANSAS,AR,BACHELOR'S,FRANCE,MALE,2
ARKANSAS,AR,BACHELOR'S,GEORGIA,MALE,1
ARKANSAS,AR,BACHELOR'S,GERMANY,MALE,3
ARKANSAS,AR,BACHELOR'S,GHANA,MALE,2
ARKANSAS,AR,BACHELOR'S,GUATEMALA,MALE,10
ARKANSAS,AR,BACHELOR'S,HAITI,MALE,3
ARKANSAS,AR,BACHELOR'S,HONDURAS,MALE,8
ARKANSAS,AR,BACHELOR'S,HUNGARY,MALE,2
ARKANSAS,AR,BACHELOR'S,INDIA,MALE,45
ARKANSAS,AR,BACHELOR'S,INDONESIA,MALE,2
ARKANSAS,AR,BACHELOR'S,IRAN,MALE,1
ARKANSAS,AR,BACHELOR'S,IRAQ,MALE,1
ARKANSAS,AR,BACHELOR'S,ISRAEL,MALE,1
ARKANSAS,AR,BACHELOR'S,ITALY,MALE,2
ARKANSAS,AR,BACHELOR'S,JAMAICA,MALE,5
ARKANSAS,AR,BACHELOR'S,JAPAN,MALE,22
ARKANSAS,AR,BACHELOR'S,JORDAN,MALE,1
ARKANSAS,AR,BACHELOR'S,KAZAKHSTAN,MALE,3
ARKANSAS,AR,BACHELOR'S,KENYA,MALE,2
ARKANSAS,AR,BACHELOR'S,KUWAIT,MALE,1
ARKANSAS,AR,BACHELOR'S,MALAWI,MALE,1
ARKANSAS,AR,BACHELOR'S,MALAYSIA,MALE,5
ARKANSAS,AR,BACHELOR'S,MEXICO,MALE,12
ARKANSAS,AR,BACHELOR'S,MONGOLIA,MALE,1
ARKANSAS,AR,BACHELOR'S,NEPAL,MALE,117
ARKANSAS,AR,BACHELOR'S,NETHERLANDS,MALE,1
ARKANSAS,AR,BACHELOR'S,NEW ZEALAND,MALE,1
ARKANSAS,AR,BACHELOR'S,NICARAGUA,MALE,3
ARKANSAS,AR,BACHELOR'S,NIGER,MALE,6
ARKANSAS,AR,BACHELOR'S,NIGERIA,MALE,25
ARKANSAS,AR,BACHELOR'S,PAKISTAN,MALE,6
ARKANSAS,AR,BACHELOR'S,PANAMA,MALE,30
ARKANSAS,AR,BACHELOR'S,PERU,MALE,2
ARKANSAS,AR,BACHELOR'S,POLAND,MALE,1
ARKANSAS,AR,BACHELOR'S,PORTUGAL,MALE,2
ARKANSAS,AR,BACHELOR'S,RUSSIA,MALE,1
ARKANSAS,AR,BACHELOR'S,RWANDA,MALE,18
ARKANSAS,AR,BACHELOR'S,SAUDI ARABIA,MALE,35
