State,Abbrv,Student Education Level,CoC,Gender,Count of Active STEM Students
ALASKA,AK,BACHELOR'S,COLOMBIA,MALE,2
ALASKA,AK,BACHELOR'S,CZECH REPUBLIC,MALE,1
ALASKA,AK,BACHELOR'S,DOMINICA,FEMALE,1
ALASKA,AK,BACHELOR'S,ESTONIA,MALE,1
ALASKA,AK,BACHELOR'S,GUATEMALA,MALE,1
ALASKA,AK,BACHELOR'S,INDIA,FEMALE,1
ALASKA,AK,BACHELOR'S,INDONESIA,MALE,1
ALASKA,AK,BACHELOR'S,ITALY,MALE,1
ALASKA,AK,BACHELOR'S,JAPAN,FEMALE,1
ALASKA,AK,BACHELOR'S,KENYA,FEMALE,2
ALASKA,AK,BACHELOR'S,KENYA,MALE,1
ALASKA,AK,BACHELOR'S,MEXICO,MALE,2
ALASKA,AK,BACHELOR'S,MONGOLIA,FEMALE,2
ALASKA,AK,BACHELOR'S,MONGOLIA,MALE,1
ALASKA,AK,BACHELOR'S,NEPAL,MALE,1
ALASKA,AK,BACHELOR'S,NEW ZEALAND,MALE,1
ALASKA,AK,BACHELOR'S,NORWAY,FEMALE,1
ALASKA,AK,BACHELOR'S,NORWAY,MALE,1
ALASKA,AK,BACHELOR'S,SOUTH KOREA,FEMALE,3
ALASKA,AK,BACHELOR'S,SOUTH KOREA,MALE,10
ALASKA,AK,BACHELOR'S,RUSSIA,FEMALE,1
ALASKA,AK,BACHELOR'S,RUSSIA,MALE,1
ALASKA,AK,BACHELOR'S,SPAIN,FEMALE,1
ALASKA,AK,BACHELOR'S,SWEDEN,MALE,1
ALASKA,AK,BACHELOR'S,SWITZERLAND,MALE,1
ALASKA,AK,BACHELOR'S,TURKEY,FEMALE,1
ALASKA,AK,DOCTORATE,BANGLADESH,FEMALE,1
ALASKA,AK,DOCTORATE,BANGLADESH,MALE,3
ALASKA,AK,DOCTORATE,CANADA,FEMALE,1
ALASKA,AK,DOCTORATE,CANADA,MALE,1
ALASKA,AK,DOCTORATE,CHINA,FEMALE,3
ALASKA,AK,DOCTORATE,CHINA,MALE,5
ALASKA,AK,DOCTORATE,COLOMBIA,MALE,1
ALASKA,AK,DOCTORATE,EGYPT,MALE,1
ALASKA,AK,DOCTORATE,FRANCE,MALE,1
ALASKA,AK,DOCTORATE,GERMANY,FEMALE,2
ALASKA,AK,DOCTORATE,INDIA,FEMALE,3
ALASKA,AK,DOCTORATE,INDIA,MALE,8
ALASKA,AK,DOCTORATE,INDONESIA,MALE,1
ALASKA,AK,DOCTORATE,IRAN,FEMALE,2
ALASKA,AK,DOCTORATE,IRELAND,FEMALE,1
ALASKA,AK,DOCTORATE,ITALY,MALE,1
ALASKA,AK,DOCTORATE,MONGOLIA,FEMALE,1
ALASKA,AK,DOCTORATE,NEPAL,MALE,2
ALASKA,AK,DOCTORATE,SOUTH KOREA,MALE,2
ALASKA,AK,DOCTORATE,ROMANIA,MALE,1
ALASKA,AK,DOCTORATE,RUSSIA,MALE,1
ALASKA,AK,DOCTORATE,SINGAPORE,MALE,1
ALASKA,AK,DOCTORATE,SLOVAKIA,MALE,1
ALASKA,AK,DOCTORATE,SWITZERLAND,FEMALE,1
ALASKA,AK,DOCTORATE,UKRAINE,FEMALE,1
ALASKA,AK,MASTER'S,AUSTRIA,FEMALE,1
ALASKA,AK,MASTER'S,BANGLADESH,FEMALE,2
ALASKA,AK,MASTER'S,BANGLADESH,MALE,1
ALASKA,AK,MASTER'S,BULGARIA,FEMALE,1
ALASKA,AK,MASTER'S,CANADA,FEMALE,2
ALASKA,AK,MASTER'S,CANADA,MALE,2
ALASKA,AK,MASTER'S,CHINA,FEMALE,2
ALASKA,AK,MASTER'S,CHINA,MALE,3
ALASKA,AK,MASTER'S,CZECH REPUBLIC,FEMALE,1
ALASKA,AK,MASTER'S,CZECH REPUBLIC,MALE,1
ALASKA,AK,MASTER'S,ESTONIA,MALE,1
ALASKA,AK,MASTER'S,GERMANY,FEMALE,2
ALASKA,AK,MASTER'S,GHANA,MALE,4
ALASKA,AK,MASTER'S,GUINEA,MALE,1
ALASKA,AK,MASTER'S,INDIA,FEMALE,2
ALASKA,AK,MASTER'S,INDIA,MALE,8
ALASKA,AK,MASTER'S,IRAN,MALE,1
ALASKA,AK,MASTER'S,LATVIA,MALE,1
ALASKA,AK,MASTER'S,MONGOLIA,FEMALE,1
ALASKA,AK,MASTER'S,NEPAL,FEMALE,1
ALASKA,AK,MASTER'S,NIGERIA,MALE,2
ALASKA,AK,MASTER'S,PAKISTAN,MALE,1
ALASKA,AK,MASTER'S,PERU,MALE,1
ALASKA,AK,MASTER'S,SOUTH KOREA,MALE,1
ALASKA,AK,MASTER'S,SRI LANKA,MALE,1
ALASKA,AK,MASTER'S,TAIWAN,MALE,1
ALASKA,AK,MASTER'S,VIETNAM,MALE,1
ALASKA,AK,OTHER,SPAIN,FEMALE,1
American Samoa,AS,BACHELOR'S,SAMOA,MALE,1
ARIZONA,AZ,ASSOCIATE,AUSTRALIA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,AUSTRALIA,MALE,1
ARIZONA,AZ,ASSOCIATE,AZERBAIJAN,FEMALE,1
ARIZONA,AZ,ASSOCIATE,BANGLADESH,FEMALE,1
ARIZONA,AZ,ASSOCIATE,BANGLADESH,MALE,3
ARIZONA,AZ,ASSOCIATE,BELIZE,MALE,1
ARIZONA,AZ,ASSOCIATE,BRAZIL,FEMALE,1
ARIZONA,AZ,ASSOCIATE,BRAZIL,MALE,3
ARIZONA,AZ,ASSOCIATE,BURMA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,BURMA,MALE,2
ARIZONA,AZ,ASSOCIATE,BURUNDI,MALE,1
ARIZONA,AZ,ASSOCIATE,CAMBODIA,FEMALE,2
ARIZONA,AZ,ASSOCIATE,CAMEROON,FEMALE,2
ARIZONA,AZ,ASSOCIATE,CANADA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,CANADA,MALE,5
ARIZONA,AZ,ASSOCIATE,CHILE,FEMALE,1
ARIZONA,AZ,ASSOCIATE,CHILE,MALE,1
ARIZONA,AZ,ASSOCIATE,CHINA,MALE,3
ARIZONA,AZ,ASSOCIATE,COLOMBIA,FEMALE,2
ARIZONA,AZ,ASSOCIATE,COLOMBIA,MALE,1
ARIZONA,AZ,ASSOCIATE,COTE D'IVOIRE,MALE,1
ARIZONA,AZ,ASSOCIATE,EGYPT,MALE,1
ARIZONA,AZ,ASSOCIATE,EQUATORIAL GUINEA,MALE,1
ARIZONA,AZ,ASSOCIATE,FINLAND,MALE,1
ARIZONA,AZ,ASSOCIATE,FRANCE,FEMALE,1
ARIZONA,AZ,ASSOCIATE,FRANCE,MALE,1
ARIZONA,AZ,ASSOCIATE,GERMANY,FEMALE,2
ARIZONA,AZ,ASSOCIATE,GERMANY,MALE,1
ARIZONA,AZ,ASSOCIATE,GUATEMALA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,GUATEMALA,MALE,1
ARIZONA,AZ,ASSOCIATE,GUINEA-BISSAU,MALE,1
ARIZONA,AZ,ASSOCIATE,HONDURAS,FEMALE,1
ARIZONA,AZ,ASSOCIATE,INDIA,MALE,4
ARIZONA,AZ,ASSOCIATE,INDONESIA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,IRAN,MALE,1
ARIZONA,AZ,ASSOCIATE,ITALY,FEMALE,2
ARIZONA,AZ,ASSOCIATE,ITALY,MALE,1
ARIZONA,AZ,ASSOCIATE,JAMAICA,MALE,3
ARIZONA,AZ,ASSOCIATE,JAPAN,FEMALE,1
ARIZONA,AZ,ASSOCIATE,JAPAN,MALE,1
ARIZONA,AZ,ASSOCIATE,JORDAN,MALE,1
ARIZONA,AZ,ASSOCIATE,KENYA,MALE,3
ARIZONA,AZ,ASSOCIATE,KUWAIT,MALE,4
ARIZONA,AZ,ASSOCIATE,KYRGYZSTAN,MALE,1
ARIZONA,AZ,ASSOCIATE,LEBANON,MALE,1
ARIZONA,AZ,ASSOCIATE,MACEDONIA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,MEXICO,FEMALE,3
ARIZONA,AZ,ASSOCIATE,MEXICO,MALE,17
ARIZONA,AZ,ASSOCIATE,MOZAMBIQUE,MALE,1
ARIZONA,AZ,ASSOCIATE,NETHERLANDS,FEMALE,1
ARIZONA,AZ,ASSOCIATE,NIGERIA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,NIGERIA,MALE,2
ARIZONA,AZ,ASSOCIATE,NORWAY,MALE,1
ARIZONA,AZ,ASSOCIATE,PERU,FEMALE,1
ARIZONA,AZ,ASSOCIATE,PERU,MALE,2
ARIZONA,AZ,ASSOCIATE,PHILIPPINES,MALE,2
ARIZONA,AZ,ASSOCIATE,QATAR,MALE,1
ARIZONA,AZ,ASSOCIATE,SOUTH KOREA,MALE,5
ARIZONA,AZ,ASSOCIATE,SAUDI ARABIA,FEMALE,2
ARIZONA,AZ,ASSOCIATE,SAUDI ARABIA,MALE,9
ARIZONA,AZ,ASSOCIATE,SIERRA LEONE,MALE,2
ARIZONA,AZ,ASSOCIATE,SLOVAKIA,MALE,1
ARIZONA,AZ,ASSOCIATE,SOUTH AFRICA,FEMALE,2
ARIZONA,AZ,ASSOCIATE,SPAIN,FEMALE,1
ARIZONA,AZ,ASSOCIATE,SRI LANKA,MALE,1
ARIZONA,AZ,ASSOCIATE,SUDAN,MALE,1
ARIZONA,AZ,ASSOCIATE,TAIWAN,MALE,1
ARIZONA,AZ,ASSOCIATE,TAJIKISTAN,MALE,1
ARIZONA,AZ,ASSOCIATE,TURKEY,FEMALE,1
ARIZONA,AZ,ASSOCIATE,TURKEY,MALE,2
ARIZONA,AZ,ASSOCIATE,TURKMENISTAN,FEMALE,1
ARIZONA,AZ,ASSOCIATE,TURKMENISTAN,MALE,1
ARIZONA,AZ,ASSOCIATE,UNITED ARAB EMIRATES,MALE,2
ARIZONA,AZ,ASSOCIATE,UNITED KINGDOM,FEMALE,1
ARIZONA,AZ,ASSOCIATE,UNITED KINGDOM,MALE,1
ARIZONA,AZ,ASSOCIATE,VENEZUELA,FEMALE,1
ARIZONA,AZ,ASSOCIATE,VIETNAM,FEMALE,7
ARIZONA,AZ,ASSOCIATE,VIETNAM,MALE,12
ARIZONA,AZ,ASSOCIATE,YEMEN,MALE,2
ARIZONA,AZ,BACHELOR'S,ALBANIA,MALE,4
ARIZONA,AZ,BACHELOR'S,ANGOLA,FEMALE,7
ARIZONA,AZ,BACHELOR'S,ANGOLA,MALE,10
ARIZONA,AZ,BACHELOR'S,ANTIGUA AND BARBUDA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,AUSTRALIA,MALE,1
ARIZONA,AZ,BACHELOR'S,AZERBAIJAN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,AZERBAIJAN,MALE,2
ARIZONA,AZ,BACHELOR'S,"BAHAMAS, THE",MALE,1
ARIZONA,AZ,BACHELOR'S,BAHRAIN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,BAHRAIN,MALE,7
ARIZONA,AZ,BACHELOR'S,BANGLADESH,FEMALE,6
ARIZONA,AZ,BACHELOR'S,BANGLADESH,MALE,21
ARIZONA,AZ,BACHELOR'S,BELARUS,MALE,1
ARIZONA,AZ,BACHELOR'S,BELGIUM,MALE,1
ARIZONA,AZ,BACHELOR'S,BELIZE,MALE,1
ARIZONA,AZ,BACHELOR'S,BENIN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,BERMUDA,MALE,1
ARIZONA,AZ,BACHELOR'S,BOLIVIA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,BOLIVIA,MALE,3
ARIZONA,AZ,BACHELOR'S,BOTSWANA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,BRAZIL,FEMALE,8
ARIZONA,AZ,BACHELOR'S,BRAZIL,MALE,19
ARIZONA,AZ,BACHELOR'S,BURKINA FASO,MALE,1
ARIZONA,AZ,BACHELOR'S,BURMA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,BURMA,MALE,6
ARIZONA,AZ,BACHELOR'S,CAMBODIA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,CAMBODIA,MALE,3
ARIZONA,AZ,BACHELOR'S,CAMEROON,FEMALE,1
ARIZONA,AZ,BACHELOR'S,CANADA,FEMALE,15
ARIZONA,AZ,BACHELOR'S,CANADA,MALE,24
ARIZONA,AZ,BACHELOR'S,CHILE,FEMALE,1
ARIZONA,AZ,BACHELOR'S,CHINA,FEMALE,124
ARIZONA,AZ,BACHELOR'S,CHINA,MALE,435
ARIZONA,AZ,BACHELOR'S,COLOMBIA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,COLOMBIA,MALE,7
ARIZONA,AZ,BACHELOR'S,CONGO (KINSHASA),FEMALE,2
ARIZONA,AZ,BACHELOR'S,COSTA RICA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,COTE D'IVOIRE,FEMALE,1
ARIZONA,AZ,BACHELOR'S,CYPRUS,MALE,1
ARIZONA,AZ,BACHELOR'S,CZECH REPUBLIC,MALE,3
ARIZONA,AZ,BACHELOR'S,DOMINICA,MALE,1
ARIZONA,AZ,BACHELOR'S,DOMINICAN REPUBLIC,FEMALE,1
ARIZONA,AZ,BACHELOR'S,DOMINICAN REPUBLIC,MALE,1
ARIZONA,AZ,BACHELOR'S,ECUADOR,MALE,6
ARIZONA,AZ,BACHELOR'S,EGYPT,FEMALE,7
ARIZONA,AZ,BACHELOR'S,EGYPT,MALE,24
ARIZONA,AZ,BACHELOR'S,EL SALVADOR,MALE,5
ARIZONA,AZ,BACHELOR'S,EQUATORIAL GUINEA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,ETHIOPIA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,ETHIOPIA,MALE,6
ARIZONA,AZ,BACHELOR'S,FRANCE,FEMALE,2
ARIZONA,AZ,BACHELOR'S,FRANCE,MALE,9
ARIZONA,AZ,BACHELOR'S,GERMANY,FEMALE,1
ARIZONA,AZ,BACHELOR'S,GERMANY,MALE,3
ARIZONA,AZ,BACHELOR'S,GHANA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,GHANA,MALE,2
ARIZONA,AZ,BACHELOR'S,GUATEMALA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,GUATEMALA,MALE,4
ARIZONA,AZ,BACHELOR'S,HAITI,MALE,1
ARIZONA,AZ,BACHELOR'S,HONDURAS,FEMALE,2
ARIZONA,AZ,BACHELOR'S,HONDURAS,MALE,2
ARIZONA,AZ,BACHELOR'S,HONG KONG,FEMALE,3
ARIZONA,AZ,BACHELOR'S,HONG KONG,MALE,10
ARIZONA,AZ,BACHELOR'S,HUNGARY,MALE,2
ARIZONA,AZ,BACHELOR'S,ICELAND,FEMALE,1
ARIZONA,AZ,BACHELOR'S,INDIA,FEMALE,171
ARIZONA,AZ,BACHELOR'S,INDIA,MALE,614
ARIZONA,AZ,BACHELOR'S,INDONESIA,FEMALE,5
ARIZONA,AZ,BACHELOR'S,INDONESIA,MALE,17
ARIZONA,AZ,BACHELOR'S,IRAN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,IRAN,MALE,5
ARIZONA,AZ,BACHELOR'S,IRAQ,MALE,2
ARIZONA,AZ,BACHELOR'S,ISRAEL,FEMALE,1
ARIZONA,AZ,BACHELOR'S,ISRAEL,MALE,5
ARIZONA,AZ,BACHELOR'S,ITALY,FEMALE,2
ARIZONA,AZ,BACHELOR'S,ITALY,MALE,10
ARIZONA,AZ,BACHELOR'S,JAMAICA,FEMALE,3
ARIZONA,AZ,BACHELOR'S,JAMAICA,MALE,1
ARIZONA,AZ,BACHELOR'S,JAPAN,FEMALE,10
ARIZONA,AZ,BACHELOR'S,JAPAN,MALE,16
ARIZONA,AZ,BACHELOR'S,JORDAN,MALE,11
ARIZONA,AZ,BACHELOR'S,KAZAKHSTAN,FEMALE,5
ARIZONA,AZ,BACHELOR'S,KAZAKHSTAN,MALE,13
ARIZONA,AZ,BACHELOR'S,KENYA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,KENYA,MALE,11
ARIZONA,AZ,BACHELOR'S,KOSOVO,FEMALE,1
ARIZONA,AZ,BACHELOR'S,KUWAIT,FEMALE,46
ARIZONA,AZ,BACHELOR'S,KUWAIT,MALE,140
ARIZONA,AZ,BACHELOR'S,KYRGYZSTAN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,KYRGYZSTAN,MALE,2
ARIZONA,AZ,BACHELOR'S,LEBANON,MALE,5
ARIZONA,AZ,BACHELOR'S,LIBERIA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,LIBERIA,MALE,2
ARIZONA,AZ,BACHELOR'S,LITHUANIA,MALE,1
ARIZONA,AZ,BACHELOR'S,MACAU,MALE,1
ARIZONA,AZ,BACHELOR'S,MALAWI,MALE,2
ARIZONA,AZ,BACHELOR'S,MALAYSIA,FEMALE,15
ARIZONA,AZ,BACHELOR'S,MALAYSIA,MALE,23
ARIZONA,AZ,BACHELOR'S,MALI,MALE,1
ARIZONA,AZ,BACHELOR'S,MAURITIUS,FEMALE,1
ARIZONA,AZ,BACHELOR'S,MEXICO,FEMALE,23
ARIZONA,AZ,BACHELOR'S,MEXICO,MALE,40
ARIZONA,AZ,BACHELOR'S,MONGOLIA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,MONGOLIA,MALE,1
ARIZONA,AZ,BACHELOR'S,MONTENEGRO,FEMALE,1
ARIZONA,AZ,BACHELOR'S,MOROCCO,FEMALE,1
ARIZONA,AZ,BACHELOR'S,MOROCCO,MALE,3
ARIZONA,AZ,BACHELOR'S,NEPAL,FEMALE,3
ARIZONA,AZ,BACHELOR'S,NEPAL,MALE,13
ARIZONA,AZ,BACHELOR'S,NETHERLANDS,MALE,1
ARIZONA,AZ,BACHELOR'S,NEW ZEALAND,FEMALE,1
ARIZONA,AZ,BACHELOR'S,NIGERIA,FEMALE,20
ARIZONA,AZ,BACHELOR'S,NIGERIA,MALE,23
ARIZONA,AZ,BACHELOR'S,NORWAY,MALE,4
ARIZONA,AZ,BACHELOR'S,OMAN,FEMALE,4
ARIZONA,AZ,BACHELOR'S,OMAN,MALE,40
ARIZONA,AZ,BACHELOR'S,PAKISTAN,FEMALE,3
ARIZONA,AZ,BACHELOR'S,PAKISTAN,MALE,21
ARIZONA,AZ,BACHELOR'S,PANAMA,MALE,3
ARIZONA,AZ,BACHELOR'S,PERU,FEMALE,2
ARIZONA,AZ,BACHELOR'S,PERU,MALE,14
ARIZONA,AZ,BACHELOR'S,PHILIPPINES,FEMALE,4
ARIZONA,AZ,BACHELOR'S,PHILIPPINES,MALE,4
ARIZONA,AZ,BACHELOR'S,POLAND,MALE,3
ARIZONA,AZ,BACHELOR'S,QATAR,FEMALE,1
ARIZONA,AZ,BACHELOR'S,QATAR,MALE,10
ARIZONA,AZ,BACHELOR'S,SOUTH KOREA,FEMALE,44
ARIZONA,AZ,BACHELOR'S,SOUTH KOREA,MALE,172
ARIZONA,AZ,BACHELOR'S,RUSSIA,FEMALE,3
ARIZONA,AZ,BACHELOR'S,RUSSIA,MALE,12
ARIZONA,AZ,BACHELOR'S,RWANDA,FEMALE,3
ARIZONA,AZ,BACHELOR'S,RWANDA,MALE,4
ARIZONA,AZ,BACHELOR'S,SAINT VINCENT AND THE GRENADINES,FEMALE,1
ARIZONA,AZ,BACHELOR'S,SAUDI ARABIA,FEMALE,75
ARIZONA,AZ,BACHELOR'S,SAUDI ARABIA,MALE,371
ARIZONA,AZ,BACHELOR'S,SAUDI ARABIA,OTHER,1
ARIZONA,AZ,BACHELOR'S,SERBIA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,SERBIA,MALE,1
ARIZONA,AZ,BACHELOR'S,SIERRA LEONE,MALE,2
ARIZONA,AZ,BACHELOR'S,SINGAPORE,FEMALE,2
ARIZONA,AZ,BACHELOR'S,SINGAPORE,MALE,5
ARIZONA,AZ,BACHELOR'S,SLOVENIA,MALE,1
ARIZONA,AZ,BACHELOR'S,SOUTH AFRICA,FEMALE,3
ARIZONA,AZ,BACHELOR'S,SOUTH AFRICA,MALE,2
ARIZONA,AZ,BACHELOR'S,SPAIN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,SPAIN,MALE,7
ARIZONA,AZ,BACHELOR'S,SRI LANKA,FEMALE,5
ARIZONA,AZ,BACHELOR'S,SRI LANKA,MALE,10
ARIZONA,AZ,BACHELOR'S,SUDAN,FEMALE,1
ARIZONA,AZ,BACHELOR'S,SUDAN,MALE,1
ARIZONA,AZ,BACHELOR'S,SWEDEN,FEMALE,2
ARIZONA,AZ,BACHELOR'S,SWEDEN,MALE,1
ARIZONA,AZ,BACHELOR'S,SYRIA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,SYRIA,MALE,1
ARIZONA,AZ,BACHELOR'S,TAIWAN,FEMALE,19
ARIZONA,AZ,BACHELOR'S,TAIWAN,MALE,61
ARIZONA,AZ,BACHELOR'S,TANZANIA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,THAILAND,FEMALE,6
ARIZONA,AZ,BACHELOR'S,THAILAND,MALE,9
ARIZONA,AZ,BACHELOR'S,TRINIDAD AND TOBAGO,MALE,3
ARIZONA,AZ,BACHELOR'S,TUNISIA,MALE,1
ARIZONA,AZ,BACHELOR'S,TURKEY,FEMALE,8
ARIZONA,AZ,BACHELOR'S,TURKEY,MALE,14
ARIZONA,AZ,BACHELOR'S,UGANDA,FEMALE,1
ARIZONA,AZ,BACHELOR'S,UGANDA,MALE,1
ARIZONA,AZ,BACHELOR'S,UKRAINE,FEMALE,3
ARIZONA,AZ,BACHELOR'S,UKRAINE,MALE,8
ARIZONA,AZ,BACHELOR'S,UNITED ARAB EMIRATES,FEMALE,11
ARIZONA,AZ,BACHELOR'S,UNITED ARAB EMIRATES,MALE,87
ARIZONA,AZ,BACHELOR'S,UNITED KINGDOM,FEMALE,5
ARIZONA,AZ,BACHELOR'S,UNITED KINGDOM,MALE,9
ARIZONA,AZ,BACHELOR'S,UZBEKISTAN,MALE,26
ARIZONA,AZ,BACHELOR'S,VENEZUELA,FEMALE,2
ARIZONA,AZ,BACHELOR'S,VENEZUELA,MALE,1
ARIZONA,AZ,BACHELOR'S,VIETNAM,FEMALE,37
ARIZONA,AZ,BACHELOR'S,VIETNAM,MALE,99
ARIZONA,AZ,BACHELOR'S,WEST BANK,FEMALE,3
ARIZONA,AZ,BACHELOR'S,WEST BANK,MALE,2
ARIZONA,AZ,BACHELOR'S,YEMEN,MALE,5
ARIZONA,AZ,BACHELOR'S,ZIMBABWE,FEMALE,3
ARIZONA,AZ,BACHELOR'S,ZIMBABWE,MALE,1
ARIZONA,AZ,DOCTORATE,AUSTRALIA,MALE,1
ARIZONA,AZ,DOCTORATE,AUSTRIA,FEMALE,1
ARIZONA,AZ,DOCTORATE,AZERBAIJAN,MALE,1
ARIZONA,AZ,DOCTORATE,"BAHAMAS, THE",MALE,1
ARIZONA,AZ,DOCTORATE,BAHRAIN,MALE,1
ARIZONA,AZ,DOCTORATE,BANGLADESH,FEMALE,19
ARIZONA,AZ,DOCTORATE,BANGLADESH,MALE,61
ARIZONA,AZ,DOCTORATE,BELARUS,FEMALE,1
ARIZONA,AZ,DOCTORATE,BELARUS,MALE,2
ARIZONA,AZ,DOCTORATE,BELGIUM,MALE,1
ARIZONA,AZ,DOCTORATE,BOLIVIA,FEMALE,1
ARIZONA,AZ,DOCTORATE,BOTSWANA,FEMALE,1
ARIZONA,AZ,DOCTORATE,BRAZIL,FEMALE,10
ARIZONA,AZ,DOCTORATE,BRAZIL,MALE,13
ARIZONA,AZ,DOCTORATE,BURMA,FEMALE,1
ARIZONA,AZ,DOCTORATE,BURMA,MALE,1
ARIZONA,AZ,DOCTORATE,CANADA,FEMALE,2
ARIZONA,AZ,DOCTORATE,CANADA,MALE,7
ARIZONA,AZ,DOCTORATE,CHILE,FEMALE,3
ARIZONA,AZ,DOCTORATE,CHILE,MALE,5
ARIZONA,AZ,DOCTORATE,CHINA,FEMALE,183
ARIZONA,AZ,DOCTORATE,CHINA,MALE,432
ARIZONA,AZ,DOCTORATE,COLOMBIA,FEMALE,7
ARIZONA,AZ,DOCTORATE,COLOMBIA,MALE,7
ARIZONA,AZ,DOCTORATE,CONGO (KINSHASA),MALE,1
ARIZONA,AZ,DOCTORATE,COSTA RICA,MALE,1
ARIZONA,AZ,DOCTORATE,CROATIA,MALE,1
ARIZONA,AZ,DOCTORATE,CUBA,FEMALE,1
ARIZONA,AZ,DOCTORATE,CYPRUS,MALE,1
ARIZONA,AZ,DOCTORATE,ECUADOR,FEMALE,6
ARIZONA,AZ,DOCTORATE,ECUADOR,MALE,6
ARIZONA,AZ,DOCTORATE,EGYPT,FEMALE,1
ARIZONA,AZ,DOCTORATE,EGYPT,MALE,12
ARIZONA,AZ,DOCTORATE,ETHIOPIA,FEMALE,1
ARIZONA,AZ,DOCTORATE,ETHIOPIA,MALE,1
ARIZONA,AZ,DOCTORATE,FRANCE,FEMALE,3
ARIZONA,AZ,DOCTORATE,FRANCE,MALE,5
ARIZONA,AZ,DOCTORATE,"GAMBIA, THE",FEMALE,1
ARIZONA,AZ,DOCTORATE,GERMANY,FEMALE,4
ARIZONA,AZ,DOCTORATE,GERMANY,MALE,4
ARIZONA,AZ,DOCTORATE,GHANA,FEMALE,7
ARIZONA,AZ,DOCTORATE,GHANA,MALE,14
ARIZONA,AZ,DOCTORATE,GREECE,FEMALE,3
ARIZONA,AZ,DOCTORATE,GREECE,MALE,3
ARIZONA,AZ,DOCTORATE,GUATEMALA,FEMALE,2
ARIZONA,AZ,DOCTORATE,HONG KONG,FEMALE,3
ARIZONA,AZ,DOCTORATE,HONG KONG,MALE,1
ARIZONA,AZ,DOCTORATE,HUNGARY,MALE,1
ARIZONA,AZ,DOCTORATE,INDIA,FEMALE,146
ARIZONA,AZ,DOCTORATE,INDIA,MALE,316
ARIZONA,AZ,DOCTORATE,INDONESIA,FEMALE,1
ARIZONA,AZ,DOCTORATE,INDONESIA,MALE,5
ARIZONA,AZ,DOCTORATE,IRAN,FEMALE,46
ARIZONA,AZ,DOCTORATE,IRAN,MALE,90
ARIZONA,AZ,DOCTORATE,IRAQ,FEMALE,1
ARIZONA,AZ,DOCTORATE,ITALY,FEMALE,6
ARIZONA,AZ,DOCTORATE,ITALY,MALE,12
ARIZONA,AZ,DOCTORATE,JAMAICA,FEMALE,1
ARIZONA,AZ,DOCTORATE,JAPAN,FEMALE,5
ARIZONA,AZ,DOCTORATE,JAPAN,MALE,9
ARIZONA,AZ,DOCTORATE,JORDAN,FEMALE,1
ARIZONA,AZ,DOCTORATE,JORDAN,MALE,4
ARIZONA,AZ,DOCTORATE,KAZAKHSTAN,FEMALE,1
ARIZONA,AZ,DOCTORATE,KAZAKHSTAN,MALE,5
ARIZONA,AZ,DOCTORATE,KENYA,FEMALE,2
ARIZONA,AZ,DOCTORATE,KENYA,MALE,2
ARIZONA,AZ,DOCTORATE,KUWAIT,MALE,10
ARIZONA,AZ,DOCTORATE,LEBANON,FEMALE,7
ARIZONA,AZ,DOCTORATE,LEBANON,MALE,4
ARIZONA,AZ,DOCTORATE,LIBERIA,MALE,1
ARIZONA,AZ,DOCTORATE,LIBYA,FEMALE,1
ARIZONA,AZ,DOCTORATE,LIBYA,MALE,7
ARIZONA,AZ,DOCTORATE,MACAU,MALE,1
ARIZONA,AZ,DOCTORATE,MALAYSIA,MALE,1
ARIZONA,AZ,DOCTORATE,MAURITANIA,MALE,1
ARIZONA,AZ,DOCTORATE,MEXICO,FEMALE,24
ARIZONA,AZ,DOCTORATE,MEXICO,MALE,36
ARIZONA,AZ,DOCTORATE,MONGOLIA,FEMALE,1
